,node_from,node_to
26185,31240,31470
26186,941,3959
26187,941,6391
26188,941,29432
26189,16552,20485
26190,16552,11424
26191,16552,7299
26192,13273,27966
26193,13273,16656
26194,13273,14789
26195,23224,26029
26196,23224,23865
26197,23224,28049
26198,3357,9358
26199,3357,15729
26200,3357,15710
26201,21330,23107
26202,21330,11402
26203,21330,28161
26204,21330,4172
26205,26446,5499
26206,26446,13233
26207,26446,11424
26208,3899,23202
26209,3899,12815
26210,3899,2782
26211,3899,2172
26212,10845,27966
26213,10845,16060
26214,2219,28454
26215,2219,818
26216,2219,3841
26217,2219,17290
26218,18389,25341
26219,18389,785
26220,19175,30386
26221,19175,6824
26222,19175,14452
26223,19900,21307
26224,19900,23008
26225,19900,16594
26226,24131,20047
26227,24131,20636
26228,24131,28239
26229,24131,1555
26230,11797,16082
26231,11797,3541
26232,11797,16656
26233,11797,15927
26234,11797,18035
26235,31936,23636
26236,31936,18494
26237,31936,29390
26238,31936,4435
26239,8501,24057
26240,8501,8492
26241,11257,823
26242,22591,11257
26243,22591,15249
26244,22591,18847
26245,18722,20941
26246,18722,31196
26247,18722,21105
26248,26294,26181
26249,26294,2164
26250,14157,6808
26251,14157,10266
26252,14157,13547
26253,26625,6808
26254,26625,2140
26255,26625,31170
26256,6824,30386
26257,6824,6391
26258,6824,16824
26259,24979,25341
26260,24979,8588
26261,24979,785
26262,2068,23636
26263,2068,18494
26264,17881,20485
26265,17881,21230
26266,17881,28777
26267,21381,6080
26268,21381,12750
26269,21381,30984
26270,2948,23202
26271,2948,21230
26272,2948,28777
26273,10230,5499
26274,10230,5352
26275,10230,7176
26276,10230,24638
26277,18125,1716
26278,18125,28915
26279,18125,785
26280,13396,14324
26281,13396,816
26282,13396,21728
26283,13396,31380
26284,13396,26429
26285,15696,20599
26286,15696,13752
26287,15696,3910
26288,818,32009
26289,818,3841
26290,818,17290
26291,5837,3365
26292,5837,19170
26293,5837,5727
26294,5837,19995
26295,18290,18213
26296,3080,823
26297,3080,24989
26298,3080,2169
26299,17267,3080
26300,17267,29345
26301,17267,1036
26302,17267,16747
26303,24918,14324
26304,24918,20131
26305,24918,14008
26306,8492,6648
26307,8492,26915
26308,3541,26181
26309,3541,15927
26310,19170,3365
26311,19170,27109
26312,12815,10446
26313,12815,11674
26314,12815,2782
26315,12815,13233
26316,826,3959
26317,826,5406
26318,826,17208
26319,26146,6080
26320,26146,4358
26321,26146,2075
26322,8383,21307
26323,8383,7721
26324,7907,28454
26325,7907,15419
26326,12445,5074
26327,12445,2433
26328,12445,352
26329,12445,6682
26330,4358,25799
26331,4358,14175
26332,11674,10446
26333,11674,13233
26334,11674,1081
26335,16300,819
26336,16300,17080
26337,16300,31363
26338,16300,637
26339,27109,819
26340,27599,10446
26341,27599,1081
26342,27599,13145
26343,11402,29332
26344,11402,28161
26345,11402,4172
26346,7418,10847
26347,7418,22416
26348,7418,2164
26349,7418,11847
26350,25954,900
26351,25954,24544
26352,14193,27966
26353,14193,3297
26354,14193,18802
26355,31042,32009
26356,31042,26548
26357,6391,3959
26358,6391,29432
26359,6391,16824
26360,29504,10847
26361,29504,15753
26362,28161,9587
26363,28161,10696
26364,23699,15494
26365,23699,816
26366,23699,22774
26367,23699,26429
26368,2052,29332
26369,29432,3959
26370,29432,16824
26371,21230,23202
26372,21230,28777
26373,5406,3959
26374,5406,24261
26375,5406,17208
26376,5406,16633
26377,18497,900
26378,18497,14208
26379,18497,10544
26380,18497,879
26381,18497,23906
26382,8493,22498
26383,8493,3232
26384,8493,5963
26385,8493,15904
26386,5352,18985
26387,5352,24638
26388,5352,7299
26389,11380,9587
26390,11380,21617
26391,22416,10847
26392,22416,2164
26393,10266,6808
26394,10266,13547
26395,28915,1716
26396,28915,8007
26397,6932,823
26398,6932,25732
26399,10263,6932
26400,10263,28239
26401,10263,702
26402,319,24259
26403,319,4172
26404,319,21105
26405,319,20152
26406,3887,15494
26407,3887,21845
26408,3887,816
26409,3887,31196
26410,3232,22498
26411,3232,28239
26412,3232,18939
26413,23661,6808
26414,23661,15710
26415,23661,19472
26416,3841,32009
26417,3841,4399
26418,2164,26181
26419,2164,11847
26420,25713,9587
26421,25713,7809
26422,22633,21307
26423,22633,23008
26424,5963,22498
26425,5963,15904
26426,5963,16747
26427,15729,9358
26428,15729,992
26429,15729,15710
26430,15729,19472
26431,992,6808
26432,992,1081
26433,992,19472
26434,10487,23107
26435,10487,11384
26436,10487,10696
26437,25899,23006
26438,30132,18553
26439,30132,21845
26440,30132,28049
26441,15249,9587
26442,15249,18847
26443,15249,21617
26444,23008,21307
26445,2782,23202
26446,2782,13233
26447,11385,21307
26448,6042,21702
26449,6042,30655
26450,20636,20047
26451,20636,1555
26452,18847,11257
26453,18847,21617
26454,26548,32009
26455,26548,13547
26456,24544,900
26457,28239,6932
26458,28239,18939
26459,11847,26181
26460,21845,15494
26461,21845,816
26462,12873,30428
26463,12873,21142
26464,12873,7597
26465,7316,819
26466,7316,22979
26467,7316,31363
26468,7316,637
26469,2172,18213
26470,816,15494
26471,14175,25799
26472,15710,9358
26473,28573,819
26474,28573,99
26475,28573,14008
26476,16060,16082
26477,16060,11448
26478,31196,20941
26479,31196,28049
26480,7176,5499
26481,7176,24638
26482,7176,27011
26483,2140,28454
26484,2140,13547
26485,18494,23636
26486,18494,31345
26487,11745,823
26488,15579,11745
26489,15579,19123
26490,16656,16082
26491,16656,14789
26492,16656,3921
26493,64,23107
26494,64,4172
26495,64,3695
26496,64,10696
26497,16824,3959
26498,21673,21307
26499,21673,20839
26500,16705,21702
26501,16705,30655
26502,16705,6489
26503,16705,7909
26504,15904,170
26505,15904,16747
26506,20131,14324
26507,20131,14008
26508,15927,16082
26509,15927,4580
26510,23865,26029
26511,23865,31536
26512,23865,28950
26513,8007,25341
26514,8007,2818
26515,8007,23042
26516,2433,5074
26517,2433,352
26518,13314,25799
26519,13314,28471
26520,13314,7721
26521,13547,9358
26522,8269,21307
26523,8269,2439
26524,8269,5727
26525,9049,1716
26526,9049,6789
26527,9049,2999
26528,352,5074
26529,13752,900
26530,25170,16082
26531,25170,11448
26532,25170,15531
26533,17240,10041
26534,13233,10446
26535,13233,1081
26536,11424,20485
26537,11424,7299
26538,12750,6080
26539,12750,13118
26540,28049,26029
26541,15753,23006
26542,11384,9587
26543,2075,6080
26544,2075,27989
26545,24913,18985
26546,24913,7169
26547,24913,6582
26548,24913,7844
26549,1081,10446
26550,1081,19472
26551,7169,18985
26552,7169,6582
26553,7169,7299
26554,30409,18998
26555,30409,9863
26556,30409,29495
26557,30409,8060
26558,18035,16082
26559,31625,21702
26560,31625,16372
26561,31625,24201
26562,31625,27840
26563,28471,21307
26564,28471,7721
26565,28471,12967
26566,6582,20485
26567,6582,7299
26568,2439,21307
26569,9863,18998
26570,9863,29495
26571,4172,24259
26572,4172,3695
26573,6682,5074
26574,22774,14324
26575,22774,21728
26576,22774,26429
26577,5727,21307
26578,3695,28454
26579,17757,14324
26580,17757,14008
26581,17757,9383
26582,633,27966
26583,21728,14324
26584,21728,31380
26585,21728,26429
26586,20839,21307
26587,16372,21702
26588,16372,17145
26589,16372,697
26590,16372,27840
26591,30984,25799
26592,22064,32009
26593,99,819
26594,99,17080
26595,3434,26181
26596,3434,19995
26597,30655,21702
26598,30655,7909
26599,24989,823
26600,24989,5191
26601,21142,24989
26602,21142,29345
26603,17145,21702
26604,17145,6489
26605,17145,28592
26606,17145,27840
26607,24638,5499
26608,27011,5499
26609,14008,14324
26610,702,6932
26611,702,20518
26612,13145,10446
26613,13145,24247
26614,22534,18788
26615,29345,16002
26616,29345,20518
26617,6489,21702
26618,6489,7909
26619,6489,28592
26620,4580,16082
26621,4580,3921
26622,16852,23006
26623,8588,14324
26624,8588,9383
26625,4399,32009
26626,19472,6808
26627,24261,28454
26628,24261,17208
26629,24261,16633
26630,24261,15419
26631,14491,32009
26632,14491,17290
26633,7721,21307
26634,7721,12967
26635,9383,14324
26636,26915,6648
26637,785,25341
26638,19123,10041
26639,22979,21307
26640,22979,31363
26641,22979,12967
26642,10696,23107
26643,28777,23202
26644,2818,25341
26645,2818,31380
26646,2818,23042
26647,697,21702
26648,21105,24259
26649,21105,20152
26650,17080,819
26651,1317,3080
26652,1317,1036
26653,1317,13679
26654,1555,20047
26655,14789,27966
26656,14789,31470
26657,31363,819
26658,31363,12967
26659,3840,16002
26660,31380,18553
26661,637,819
26662,637,4204
26663,17294,20599
26664,1805,20941
26665,7809,10847
26666,31170,6808
26667,31170,17208
26668,29495,18998
26669,29495,11577
26670,29495,8060
26671,7299,20485
26672,23042,25341
26673,17208,28454
26674,31470,16082
26675,31470,3921
26676,16633,28454
26677,16633,15419
26678,3921,16082
26679,19995,3365
26680,15419,28454
26681,7909,21702
26682,11448,16082
26683,20152,29332
26684,26429,14324
26685,1036,170
26686,1036,16747
26687,14452,30386
26688,21617,9587
26689,4204,819
26690,27989,6080
26691,27989,20610
26692,27989,8708
26693,16747,170
26694,24247,6808
26695,17290,32009
26696,12967,21307
26697,20518,16002
26698,5108,6201
26699,5108,6774
26700,5108,480
26701,5108,1758
26702,5108,1257
26703,12428,5108
26704,12428,29165
26705,12428,21545
26706,12428,15597
26707,12428,29469
26708,8019,12428
26709,8019,31458
26710,8019,24534
26711,8019,3167
26712,8019,3774
26713,646,5108
26714,646,928
26715,646,29215
26716,646,30388
26717,646,28341
26718,31460,646
26719,31460,16240
26720,31460,1841
26721,31460,6448
26722,31460,11645
26723,19328,5108
26724,19328,20597
26725,19328,23656
26726,19328,16031
26727,19328,10669
26728,1962,19328
26729,1962,7058
26730,1962,6457
26731,1962,7937
26732,1962,20569
26733,22079,5108
26734,22079,19383
26735,22079,10252
26736,22079,17669
26737,22079,19413
26738,4031,22079
26739,4031,5373
26740,4031,25814
26741,4031,14894
26742,4031,17836
26743,24475,5108
26744,24475,11055
26745,24475,17669
26746,24475,11450
26747,24475,2387
26748,25895,24475
26749,25895,28711
26750,25895,5046
26751,25895,8055
26752,25895,18348
26753,28360,5108
26754,28360,3252
26755,28360,16839
26756,28360,20317
26757,28360,13524
26758,30151,28360
26759,30151,10835
26760,30151,4439
26761,30151,11952
26762,30151,22913
26763,30456,5108
26764,30456,20049
26765,30456,19597
26766,30456,16500
26767,30456,3252
26768,3173,30456
26769,3173,15937
26770,3173,23493
26771,3173,22838
26772,3173,6100
26773,29204,5108
26774,29204,15230
26775,29204,7650
26776,29204,25670
26777,29204,26653
26778,25836,29204
26779,25836,12671
26780,25836,2468
26781,25836,7583
26782,25836,9156
26783,27424,5108
26784,27424,18894
26785,27424,3220
26786,27424,29469
26787,27424,10079
26788,18328,27424
26789,18328,15800
26790,18328,9986
26791,18328,16474
26792,18328,565
26793,26764,28360
26794,26764,25456
26795,26764,16795
26796,26764,9085
26797,26764,10551
26798,31659,5108
26799,31659,13947
26800,31659,4944
26801,31659,6263
26802,31659,14791
26803,4969,31659
26804,4969,13793
26805,4969,10257
26806,4969,8586
26807,4969,17883
26808,3473,5108
26809,3473,6483
26810,3473,30388
26811,3473,5655
26812,3473,11948
26813,9165,3473
26814,9165,23770
26815,9165,22873
26816,9165,734
26817,9165,18763
26818,30801,30456
26819,30801,14882
26820,30801,11039
26821,30801,31566
26822,30801,22004
26823,16914,5108
26824,16914,27788
26825,16914,11235
26826,16914,16331
26827,16914,379
26828,13095,16914
26829,13095,12329
26830,13095,30073
26831,13095,24969
26832,13095,28572
26833,32138,5108
26834,32138,23656
26835,32138,30731
26836,32138,1416
26837,32138,14683
26838,7050,32138
26839,7050,16167
26840,7050,28664
26841,7050,10456
26842,7050,1355
26843,6483,5108
26844,6483,928
26845,6483,8253
26846,6483,15319
26847,26983,6483
26848,26983,30512
26849,26983,8889
26850,26983,3873
26851,26983,9552
26852,16240,646
26853,16240,8059
26854,16240,6448
26855,16240,18293
26856,20597,5108
26857,20597,9976
26858,20597,3252
26859,20597,16839
26860,7058,20597
26861,7058,7937
26862,7058,20569
26863,7058,12917
26864,23656,5108
26865,23656,9976
26866,23656,28101
26867,5222,23656
26868,5222,4522
26869,5222,28202
26870,5222,10456
26871,5222,28164
26872,24930,5108
26873,24930,928
26874,24930,15319
26875,24930,20317
26876,24930,1900
26877,30191,24930
26878,30191,13397
26879,30191,12352
26880,30191,4165
26881,30191,6418
26882,6457,19328
26883,6457,7937
26884,6457,8321
26885,6457,9783
26886,20049,5108
26887,20049,29535
26888,20049,19383
26889,20049,10252
26890,24094,20049
26891,24094,30031
26892,24094,1203
26893,24094,6123
26894,24094,7438
26895,5266,5108
26896,5266,13947
26897,5266,26072
26898,5266,14791
26899,5266,26847
26900,13485,5266
26901,13485,3387
26902,13485,19211
26903,13485,21605
26904,13485,14363
26905,11055,5108
26906,11055,16500
26907,11055,11450
26908,11055,2387
26909,30481,11055
26910,30481,5549
26911,30481,24187
26912,30481,20535
26913,30481,13503
26914,15659,5108
26915,15659,4422
26916,15659,1900
26917,15659,22656
26918,15659,17994
26919,3106,15659
26920,3106,15684
26921,3106,2472
26922,3106,15150
26923,3106,28463
26924,9976,5108
26925,9976,19597
26926,9976,1416
26927,8142,9976
26928,8142,3950
26929,8142,416
26930,8142,28234
26931,8142,4904
26932,12671,29204
26933,12671,7583
26934,12671,21119
26935,12671,22605
26936,31458,12428
26937,31458,24534
26938,31458,3167
26939,31458,3774
26940,29165,5108
26941,29165,15597
26942,29165,2165
26943,29165,15539
26944,4957,29165
26945,4957,1096
26946,4957,20872
26947,4957,6166
26948,4957,20212
26949,928,5108
26950,928,13524
26951,13397,928
26952,13397,23689
26953,13397,4165
26954,13397,6418
26955,13397,14366
26956,25387,5108
26957,25387,28443
26958,25387,21930
26959,25387,17420
26960,25387,16702
26961,31846,25387
26962,31846,30410
26963,31846,5869
26964,31846,11711
26965,31846,31035
26966,15230,5108
26967,15230,16574
26968,15230,27788
26969,15230,29433
26970,2468,15230
26971,2468,5675
26972,2468,9156
26973,2468,24256
26974,16574,5108
26975,16574,19470
26976,16574,29433
26977,21069,16574
26978,21069,1051
26979,21069,6940
26980,21069,13808
26981,4422,5108
26982,4422,8253
26983,4422,15319
26984,4422,22656
26985,4422,16626
26986,23518,4422
26987,23518,16752
26988,23518,23606
26989,23518,4458
26990,23518,27024
26991,27629,5108
26992,27629,21545
26993,27629,29081
26994,27629,6992
26995,27629,17420
26996,5554,27629
26997,5554,2535
26998,5554,11476
26999,5554,1105
27000,5554,29906
27001,8253,5108
27002,8253,15319
27003,8253,11948
27004,8253,22588
27005,30768,8253
27006,30768,8889
27007,30768,10522
27008,30768,9552
27009,30768,30478
27010,19470,5108
27011,19470,29433
27012,14361,19470
27013,14361,4038
27014,14361,22605
27015,14361,22312
27016,14361,9028
27017,17064,5108
27018,17064,26368
27019,17064,23019
27020,17064,25805
27021,17064,8968
27022,1923,17064
27023,1923,18872
27024,1923,1871
27025,1923,16831
27026,1923,23032
27027,19597,5108
27028,19597,9064
27029,19597,3252
27030,8021,19597
27031,8021,24335
27032,8021,13111
27033,8021,16926
27034,8021,7983
27035,29215,5108
27036,29215,2165
27037,29215,20914
27038,29215,15539
27039,301,29215
27040,301,21404
27041,301,10834
27042,301,6215
27043,301,12213
27044,9064,5108
27045,9064,16500
27046,9064,1416
27047,9064,27824
27048,1542,9064
27049,1542,3950
27050,1542,8192
27051,1542,19283
27052,1542,9462
27053,18894,5108
27054,18894,16715
27055,18894,1395
27056,18894,10079
27057,10917,18894
27058,10917,9986
27059,10917,27670
27060,10917,20751
27061,10917,2904
27062,9380,5108
27063,9380,14203
27064,9380,21930
27065,9380,10669
27066,9380,17420
27067,13935,9380
27068,13935,2495
27069,13935,18901
27070,13935,29665
27071,13935,14567
27072,21545,5108
27073,21545,6992
27074,21545,17420
27075,3260,21545
27076,3260,24480
27077,3260,11007
27078,3260,10128
27079,3260,10585
27080,24335,19597
27081,24335,5075
27082,24335,24177
27083,24335,1990
27084,30731,5108
27085,30731,28443
27086,30731,28101
27087,30731,14683
27088,8938,30731
27089,8938,28428
27090,8938,24897
27091,8938,5024
27092,8938,14861
27093,3536,25387
27094,3536,20753
27095,3536,11711
27096,3536,21554
27097,11295,4422
27098,11295,30395
27099,11295,30600
27100,11295,5985
27101,11295,2950
27102,29081,5108
27103,29081,27298
27104,29081,17420
27105,29081,31144
27106,14609,29081
27107,14609,20753
27108,14609,29946
27109,14609,26551
27110,16500,5108
27111,16500,2387
27112,16500,1088
27113,25261,16500
27114,25261,23972
27115,25261,22643
27116,25261,21389
27117,25261,6944
27118,3252,5108
27119,9452,3252
27120,9452,1046
27121,9452,5813
27122,9452,18523
27123,9452,6691
27124,29535,5108
27125,29535,19383
27126,29535,1900
27127,29535,17994
27128,17133,29535
27129,17133,29583
27130,17133,15496
27131,17133,20587
27132,17133,25187
27133,15937,30456
27134,15937,13173
27135,15937,14882
27136,15937,24822
27137,30203,24475
27138,30203,22132
27139,30203,21944
27140,30203,5549
27141,30203,5046
27142,29507,16500
27143,29507,22202
27144,29507,6944
27145,29507,8162
27146,29507,4057
27147,16031,5108
27148,16031,16839
27149,16031,28341
27150,13933,16031
27151,13933,30058
27152,13933,24686
27153,13933,32078
27154,13933,19213
27155,1046,3252
27156,1046,710
27157,1046,5813
27158,1046,6691
27159,7937,19328
27160,7937,21212
27161,7937,31303
27162,7650,5108
27163,7650,26368
27164,7650,8968
27165,7650,26653
27166,29111,7650
27167,29111,26281
27168,29111,5116
27169,29111,15479
27170,29111,14506
27171,18872,17064
27172,18872,3951
27173,18872,16831
27174,18872,23032
27175,30058,16031
27176,30058,29605
27177,30058,8470
27178,30058,10584
27179,21614,9064
27180,21614,17651
27181,21614,25084
27182,21614,6098
27183,21614,17428
27184,23972,16500
27185,23972,30218
27186,23972,16218
27187,23972,10176
27188,19383,5108
27189,19383,10252
27190,19383,17994
27191,19383,27757
27192,23866,19383
27193,23866,4489
27194,23866,16996
27195,23866,4906
27196,23866,28642
27197,3220,5108
27198,3220,3557
27199,3220,29469
27200,3220,10079
27201,15800,3220
27202,15800,25873
27203,15800,11285
27204,15800,687
27205,15800,17370
27206,10252,5108
27207,10252,17669
27208,12100,10252
27209,12100,31782
27210,12100,2707
27211,12100,9391
27212,12100,1053
27213,17669,5108
27214,22132,17669
27215,22132,21944
27216,22132,10645
27217,22132,15109
27218,15684,15659
27219,15684,29314
27220,15684,15150
27221,15684,28463
27222,15597,5108
27223,15597,2165
